Date,City,Temperature,Humidity,Pressure,Wind Speed
2024-02-29,Kolkata,35.86,72,1013,2.61
2024-03-01,Mumbai,16.87,49,1007,0.95
2024-03-02,Delhi,16.3,81,1005,5.72
2024-03-03,Bangalore,38.81,65,1009,6.4
2024-03-04,Chennai,25.44,49,1008,6.95
2024-03-05,Kolkata,24.02,71,1007,8.47
2024-03-06,Mumbai,35.02,69,1003,8.29
2024-03-07,Delhi,15.34,50,1001,9.47
2024-03-08,Bangalore,28.5,79,1018,6.52
2024-03-09,Chennai,39.34,87,1012,2.62
2024-03-10,Kolkata,38.05,65,1014,2.27
2024-03-11,Mumbai,17.28,81,1003,4.81
2024-03-12,Delhi,31.38,90,1013,4.18
2024-03-13,Bangalore,18.89,69,1009,6.61
2024-03-14,Chennai,37.89,88,1006,6.28
2024-03-15,Kolkata,26.99,47,1018,7.88
2024-03-16,Mumbai,35.7,61,1014,6.26
2024-03-17,Delhi,29.66,47,1007,5.58
2024-03-18,Bangalore,33.5,87,1024,6.65
2024-03-19,Chennai,19.55,57,1006,5.17
2024-03-20,Kolkata,18.84,57,1007,4.13
2024-03-21,Mumbai,28.18,48,1024,6.0
2024-03-22,Delhi,30.46,79,1001,3.72
2024-03-23,Bangalore,29.87,50,1015,8.7
2024-03-24,Chennai,23.46,89,1013,5.63
2024-03-25,Kolkata,31.69,48,1017,7.35
2024-03-26,Mumbai,24.64,84,1015,3.83
2024-03-27,Delhi,22.86,51,1005,7.04
2024-03-28,Bangalore,19.06,47,1023,6.28
2024-03-29,Chennai,28.54,87,1020,0.84
2024-03-30,Kolkata,23.64,52,1012,7.01
2024-03-31,Mumbai,21.8,57,1023,4.46
2024-04-01,Delhi,16.58,46,1008,1.06
2024-04-02,Bangalore,28.31,70,1016,6.82
2024-04-03,Chennai,24.23,74,1017,1.04
2024-04-04,Kolkata,22.14,49,1008,4.97
2024-04-05,Mumbai,19.99,84,1025,2.66
2024-04-06,Delhi,25.7,49,1003,0.94
2024-04-07,Bangalore,20.35,58,1009,8.97
2024-04-08,Chennai,30.55,60,1023,8.98
2024-04-09,Kolkata,28.54,48,1005,6.11
2024-04-10,Mumbai,26.52,58,1014,8.9
2024-04-11,Delhi,17.66,66,1009,1.94
2024-04-12,Bangalore,30.2,84,1022,5.67
2024-04-13,Chennai,35.88,81,1019,5.16
2024-04-14,Kolkata,33.42,77,1014,7.31
2024-04-15,Mumbai,23.44,90,1018,8.01
2024-04-16,Delhi,20.66,68,1000,6.37
2024-04-17,Bangalore,15.6,77,1012,2.8
2024-04-18,Chennai,31.11,45,1020,8.2
2024-04-19,Kolkata,39.87,50,1000,3.66
2024-04-20,Mumbai,15.39,87,1016,9.29
2024-04-21,Delhi,27.22,47,1005,7.82
2024-04-22,Bangalore,30.3,61,1015,3.11
2024-04-23,Chennai,21.77,84,1007,7.67
2024-04-24,Kolkata,30.23,71,1003,6.84
2024-04-25,Mumbai,39.8,45,1019,8.14
2024-04-26,Delhi,21.4,57,1015,9.95
2024-04-27,Bangalore,32.66,88,1021,5.49
2024-04-28,Chennai,33.06,41,1009,2.35
2024-04-29,Kolkata,20.22,59,1009,9.93
2024-04-30,Mumbai,16.84,49,1002,3.8
2024-05-01,Delhi,30.74,81,1005,2.55
2024-05-02,Bangalore,25.04,59,1007,3.8
2024-05-03,Chennai,39.48,76,1005,3.7
2024-05-04,Kolkata,32.29,45,1019,3.55
2024-05-05,Mumbai,32.91,44,1013,9.71
2024-05-06,Delhi,38.95,40,1007,8.82
2024-05-07,Bangalore,27.95,60,1017,6.91
2024-05-08,Chennai,27.21,43,1024,6.84
2024-05-09,Kolkata,23.96,52,1009,3.06
2024-05-10,Mumbai,19.72,41,1016,3.26
2024-05-11,Delhi,30.24,50,1024,7.32
2024-05-12,Bangalore,30.13,68,1020,6.15
2024-05-13,Chennai,31.9,46,1022,1.01
2024-05-14,Kolkata,27.29,52,1006,8.25
2024-05-15,Mumbai,15.35,50,1000,8.18
2024-05-16,Delhi,31.26,72,1020,8.95
2024-05-17,Bangalore,28.37,76,1003,0.97
2024-05-18,Chennai,33.39,73,1014,5.58
2024-05-19,Kolkata,22.74,63,1005,1.04
2024-05-20,Mumbai,27.19,79,1011,5.56
2024-05-21,Delhi,37.19,55,1010,7.65
2024-05-22,Bangalore,37.65,67,1012,4.66
2024-05-23,Chennai,24.48,71,1017,5.45
2024-05-24,Kolkata,23.37,46,1023,5.39
2024-05-25,Mumbai,34.87,89,1002,7.95
2024-05-26,Delhi,20.55,68,1011,1.41
2024-05-27,Bangalore,37.1,74,1006,1.01
2024-05-28,Chennai,15.37,87,1007,6.16
2024-05-29,Kolkata,36.07,76,1010,4.91
2024-05-30,Mumbai,30.77,41,1017,5.11
2024-05-31,Delhi,28.92,45,1021,1.08
2024-06-01,Bangalore,16.21,67,1015,5.64
2024-06-02,Chennai,18.53,73,1011,8.42
2024-06-03,Kolkata,36.72,82,1024,5.81
2024-06-04,Mumbai,34.14,68,1011,3.39
2024-06-05,Delhi,17.3,62,1006,6.99
2024-06-06,Bangalore,16.51,88,1008,5.66
2024-06-07,Chennai,20.59,50,1012,4.06
2024-06-08,Kolkata,23.42,49,1020,4.59
2024-06-09,Mumbai,36.67,81,1006,6.72
2024-06-10,Delhi,33.95,51,1018,0.55
2024-06-11,Bangalore,29.9,45,1008,6.12
2024-06-12,Chennai,24.98,63,1011,3.77
2024-06-13,Kolkata,25.58,72,1015,2.71
2024-06-14,Mumbai,18.6,76,1016,9.68
2024-06-15,Delhi,24.9,74,1009,4.96
2024-06-16,Bangalore,32.19,81,1019,3.87
2024-06-17,Chennai,37.3,80,1011,3.6
2024-06-18,Kolkata,38.3,76,1002,2.82
2024-06-19,Mumbai,23.19,45,1010,9.4
2024-06-20,Delhi,25.66,72,1024,2.85
2024-06-21,Bangalore,31.23,82,1005,3.35
2024-06-22,Chennai,20.59,85,1023,2.61
2024-06-23,Kolkata,23.56,87,1025,4.11
2024-06-24,Mumbai,28.32,66,1007,1.67
2024-06-25,Delhi,30.8,59,1025,0.59
2024-06-26,Bangalore,22.16,87,1002,7.16
2024-06-27,Chennai,36.56,73,1023,9.54
2024-06-28,Kolkata,38.59,50,1014,2.74
2024-06-29,Mumbai,36.62,55,1006,8.85
2024-06-30,Delhi,32.23,69,1000,4.81
2024-07-01,Bangalore,25.75,85,1011,8.28
2024-07-02,Chennai,26.33,84,1023,9.79
2024-07-03,Kolkata,37.18,54,1025,9.66
2024-07-04,Mumbai,33.09,63,1004,6.35
2024-07-05,Delhi,29.38,78,1000,2.35
2024-07-06,Bangalore,34.34,59,1017,2.41
2024-07-07,Chennai,34.27,83,1011,6.98
2024-07-08,Kolkata,27.46,41,1023,3.06
2024-07-09,Mumbai,28.57,49,1003,9.45
2024-07-10,Delhi,35.72,70,1020,2.64
2024-07-11,Bangalore,29.25,45,1009,6.44
2024-07-12,Chennai,34.36,56,1011,8.05
2024-07-13,Kolkata,36.94,71,1020,2.83
2024-07-14,Mumbai,20.06,88,1006,8.74
2024-07-15,Delhi,17.69,62,1012,2.35
2024-07-16,Bangalore,29.49,72,1019,3.91
2024-07-17,Chennai,25.52,89,1002,5.62
2024-07-18,Kolkata,33.05,84,1013,1.68
2024-07-19,Mumbai,21.19,49,1011,7.95
2024-07-20,Delhi,25.52,42,1001,8.44
2024-07-21,Bangalore,36.22,51,1008,4.22
2024-07-22,Chennai,24.52,60,1001,0.69
2024-07-23,Kolkata,18.56,70,1022,3.81
2024-07-24,Mumbai,15.17,78,1020,3.57
2024-07-25,Delhi,29.06,57,1023,1.94
2024-07-26,Bangalore,37.83,53,1021,0.93
2024-07-27,Chennai,32.38,48,1003,7.21
2024-07-28,Kolkata,34.14,46,1000,6.4
2024-07-29,Mumbai,22.17,59,1008,8.03
2024-07-30,Delhi,22.81,78,1008,3.93
2024-07-31,Bangalore,30.75,49,1011,0.96
2024-08-01,Chennai,33.37,52,1021,6.59
2024-08-02,Kolkata,38.21,83,1025,6.78
2024-08-03,Mumbai,29.83,44,1022,5.69
2024-08-04,Delhi,20.05,51,1012,7.58
2024-08-05,Bangalore,39.03,68,1011,4.47
2024-08-06,Chennai,32.71,75,1000,0.84
2024-08-07,Kolkata,29.48,62,1016,9.24
2024-08-08,Mumbai,16.49,55,1008,9.35
2024-08-09,Delhi,39.8,86,1010,2.65
2024-08-10,Bangalore,33.25,41,1007,6.57
2024-08-11,Chennai,37.46,53,1025,1.0
2024-08-12,Kolkata,18.6,76,1007,1.93
2024-08-13,Mumbai,33.33,42,1012,4.45
2024-08-14,Delhi,16.98,55,1023,2.53
2024-08-15,Bangalore,18.54,70,1024,8.98
2024-08-16,Chennai,30.72,50,1023,1.21
2024-08-17,Kolkata,32.29,57,1021,7.01
2024-08-18,Mumbai,30.58,41,1019,7.49
2024-08-19,Delhi,29.88,43,1013,1.02
2024-08-20,Bangalore,32.61,41,1002,6.85
2024-08-21,Chennai,39.21,75,1008,3.61
2024-08-22,Kolkata,24.79,41,1020,3.6
2024-08-23,Mumbai,27.16,63,1007,2.48
2024-08-24,Delhi,25.45,79,1021,9.36
2024-08-25,Bangalore,36.87,65,1002,4.85
2024-08-26,Chennai,15.18,52,1016,3.74
2024-08-27,Kolkata,27.47,88,1006,6.22
2024-08-28,Mumbai,16.5,71,1021,3.05
2024-08-29,Delhi,23.06,49,1010,4.54
2024-08-30,Bangalore,28.85,74,1022,1.54
2024-08-31,Chennai,23.26,80,1013,1.09
2024-09-01,Kolkata,21.39,54,1018,9.99
2024-09-02,Mumbai,20.84,83,1025,4.8
2024-09-03,Delhi,32.54,70,1007,8.19
2024-09-04,Bangalore,30.61,40,1003,8.03
2024-09-05,Chennai,31.87,84,1005,8.51
2024-09-06,Kolkata,24.71,77,1009,0.5
2024-09-07,Mumbai,19.29,71,1002,9.11
2024-09-08,Delhi,39.91,74,1004,6.2
2024-09-09,Bangalore,32.94,51,1015,1.62
2024-09-10,Chennai,25.74,81,1007,7.72
2024-09-11,Kolkata,30.23,50,1007,0.97
2024-09-12,Mumbai,34.18,53,1003,1.42
2024-09-13,Delhi,27.11,48,1024,2.25
2024-09-14,Bangalore,31.46,73,1007,1.66
2024-09-15,Chennai,26.77,56,1018,1.52
2024-09-16,Kolkata,29.77,44,1005,4.0
2024-09-17,Mumbai,23.75,81,1021,1.17
2024-09-18,Delhi,30.86,48,1015,2.34
2024-09-19,Bangalore,16.89,54,1009,2.07
2024-09-20,Chennai,27.79,87,1005,6.04
2024-09-21,Kolkata,30.83,67,1001,3.0
2024-09-22,Mumbai,33.4,44,1023,1.24
2024-09-23,Delhi,32.11,76,1005,1.28
2024-09-24,Bangalore,37.08,90,1025,3.87
2024-09-25,Chennai,29.28,60,1014,1.39
2024-09-26,Kolkata,32.07,40,1013,4.06
2022-01-01,Mumbai,27.8,62,1012,4.36
2022-01-02,Delhi,25.13,88,1023,9.81
2022-01-03,Bangalore,27.7,68,1020,4.43
2022-01-04,Chennai,18.79,42,1018,7.24
2022-01-05,Kolkata,25.96,88,1017,8.24
2022-01-06,Mumbai,36.62,57,1012,7.03
2022-01-07,Delhi,20.87,79,1017,3.48
2022-01-08,Bangalore,23.07,70,1004,7.97
2022-01-09,Chennai,35.4,67,1009,6.91
2022-01-10,Kolkata,32.59,40,1003,6.82
2022-01-11,Mumbai,34.95,80,1006,6.16
2022-01-12,Delhi,39.55,73,1017,7.47
2022-01-13,Bangalore,39.08,46,1009,5.65
2022-01-14,Chennai,22.7,80,1004,8.98
2022-01-15,Kolkata,15.25,83,1012,8.58
2022-01-16,Mumbai,32.69,66,1003,9.47
2022-01-17,Delhi,31.9,55,1007,6.92
2022-01-18,Bangalore,26.12,61,1024,7.38
2022-01-19,Chennai,22.01,59,1009,4.61
2022-01-20,Kolkata,28.33,71,1004,5.74
2022-01-21,Mumbai,33.36,45,1017,7.25
2022-01-22,Delhi,26.52,49,1018,8.58
2022-01-23,Bangalore,32.44,63,1015,5.99
2022-01-24,Chennai,22.25,84,1025,9.24
2022-01-25,Kolkata,15.61,44,1001,0.73
2022-01-26,Mumbai,15.49,89,1003,2.01
2022-01-27,Delhi,30.93,58,1019,5.13
2022-01-28,Bangalore,38.37,74,1002,7.35
2022-01-29,Chennai,24.46,53,1010,1.65
2022-01-30,Kolkata,21.59,67,1011,7.96
2022-01-31,Mumbai,33.69,75,1023,7.89
2022-02-01,Delhi,22.04,46,1007,4.59
2022-02-02,Bangalore,39.62,57,1022,2.26
2022-02-03,Chennai,34.25,43,1017,1.72
2022-02-04,Kolkata,36.12,44,1015,6.95
2022-02-05,Mumbai,32.33,77,1019,9.98
2022-02-06,Delhi,35.61,62,1011,5.66
2022-02-07,Bangalore,21.38,61,1019,3.08
2022-02-08,Chennai,20.93,40,1025,3.16
2022-02-09,Kolkata,34.06,51,1011,1.09
2022-02-10,Mumbai,35.11,68,1010,6.95
2022-02-11,Delhi,34.59,46,1018,2.82
2022-02-12,Bangalore,36.75,74,1008,9.56
2022-02-13,Chennai,25.92,82,1011,2.95
2022-02-14,Kolkata,22.6,41,1001,1.39
2022-02-15,Mumbai,18.32,42,1006,3.49
2022-02-16,Delhi,33.62,63,1013,0.86
2022-02-17,Bangalore,29.93,83,1024,3.96
2022-02-18,Chennai,21.32,56,1024,8.47
2022-02-19,Kolkata,20.43,42,1022,3.38
2022-02-20,Mumbai,18.09,78,1007,6.74
2022-02-21,Delhi,25.35,62,1023,6.78
2022-02-22,Bangalore,15.81,70,1020,0.82
2022-02-23,Chennai,29.23,71,1008,4.18
2022-02-24,Kolkata,38.99,42,1021,5.1
2022-02-25,Mumbai,38.71,55,1015,6.85
2022-02-26,Delhi,26.14,60,1014,1.54
2022-02-27,Bangalore,15.41,51,1018,2.96
2022-02-28,Chennai,26.93,85,1010,6.55
2022-03-01,Kolkata,31.55,66,1007,3.42
2022-03-02,Mumbai,29.9,80,1018,7.95
2022-03-03,Delhi,28.43,54,1021,5.15
2022-03-04,Bangalore,20.22,71,1015,2.96
2022-03-05,Chennai,28.07,43,1002,1.29
2022-03-06,Kolkata,16.77,61,1016,5.73
2022-03-07,Mumbai,21.79,52,1025,4.34
2022-03-08,Delhi,32.05,86,1011,1.17
2022-03-09,Bangalore,19.07,65,1023,0.96
2022-03-10,Chennai,33.35,46,1024,6.66
2022-03-11,Kolkata,25.24,68,1022,2.52
2022-03-12,Mumbai,30.65,68,1008,3.87
2022-03-13,Delhi,18.44,76,1014,5.32
2022-03-14,Bangalore,30.05,76,1002,5.33
2022-03-15,Chennai,20.61,67,1019,3.12
2022-03-16,Kolkata,36.98,41,1010,7.97
2022-03-17,Mumbai,35.88,89,1011,0.56
2022-03-18,Delhi,16.39,47,1016,8.02
2022-03-19,Bangalore,17.17,69,1011,3.11
2022-03-20,Chennai,22.8,78,1008,3.93
2022-03-21,Kolkata,38.17,56,1022,2.6
2022-03-22,Mumbai,15.85,63,1014,4.15
2022-03-23,Delhi,19.95,54,1022,2.62
2022-03-24,Bangalore,26.11,49,1025,6.81
2022-03-25,Chennai,25.05,63,1008,5.14
2022-03-26,Kolkata,33.94,56,1000,7.71
2022-03-27,Mumbai,35.09,51,1018,5.51
2022-03-28,Delhi,25.07,90,1003,2.11
2022-03-29,Bangalore,34.24,48,1021,5.6
2022-03-30,Chennai,34.03,84,1007,2.07
2022-03-31,Kolkata,32.93,76,1014,8.8
2022-04-01,Mumbai,30.51,76,1014,5.83
2022-04-02,Delhi,25.56,71,1018,9.74
2022-04-03,Bangalore,29.72,79,1000,6.25
2022-04-04,Chennai,16.35,87,1020,3.51
2022-04-05,Kolkata,18.77,49,1004,6.46
2022-04-06,Mumbai,23.85,61,1018,8.42
2022-04-07,Delhi,30.28,69,1016,5.23
2022-04-08,Bangalore,39.12,57,1009,7.41
2022-04-09,Chennai,28.64,52,1020,1.75
2022-04-10,Kolkata,23.27,61,1008,1.15
2022-04-11,Mumbai,19.65,90,1016,3.92
2022-04-12,Delhi,37.14,89,1021,8.31
2022-04-13,Bangalore,32.68,83,1023,7.41
2022-04-14,Chennai,30.41,75,1022,1.24
2022-04-15,Kolkata,17.83,81,1008,7.09
2022-04-16,Mumbai,22.6,80,1001,1.66
2022-04-17,Delhi,29.28,40,1007,4.58
2022-04-18,Bangalore,24.78,48,1025,4.75
2022-04-19,Chennai,18.73,45,1022,7.79
2022-04-20,Kolkata,36.72,73,1019,3.24
2022-04-21,Mumbai,32.96,70,1008,3.97
2022-04-22,Delhi,37.61,43,1002,1.4
2022-04-23,Bangalore,16.79,68,1012,1.32
2022-04-24,Chennai,24.58,53,1020,5.66
2022-04-25,Kolkata,20.38,62,1004,7.66
2022-04-26,Mumbai,39.12,80,1021,5.28
2022-04-27,Delhi,22.4,48,1002,2.1
2022-04-28,Bangalore,39.2,72,1015,1.66
2022-04-29,Chennai,16.42,69,1004,9.74
2022-04-30,Kolkata,36.18,74,1016,5.64
2022-05-01,Mumbai,26.08,58,1019,5.01
2022-05-02,Delhi,21.28,84,1013,3.05
2022-05-03,Bangalore,39.44,56,1012,6.92
2022-05-04,Chennai,16.54,46,1004,7.46
2022-05-05,Kolkata,38.76,70,1018,1.9
2022-05-06,Mumbai,15.9,82,1018,1.39
2022-05-07,Delhi,30.78,85,1025,5.12
2022-05-08,Bangalore,35.82,90,1009,9.87
2022-05-09,Chennai,27.5,87,1007,9.91
2022-05-10,Kolkata,36.4,67,1012,4.3
2022-05-11,Mumbai,27.58,44,1001,7.45
2022-05-12,Delhi,37.35,83,1004,2.18
2022-05-13,Bangalore,16.38,45,1013,4.95
2022-05-14,Chennai,16.89,65,1023,8.07
2022-05-15,Kolkata,38.24,79,1023,5.77
2022-05-16,Mumbai,38.69,50,1011,2.81
2022-05-17,Delhi,15.9,78,1021,8.91
2022-05-18,Bangalore,24.98,83,1000,1.63
2022-05-19,Chennai,15.18,88,1015,1.25
2022-05-20,Kolkata,36.74,90,1009,5.82
2022-05-21,Mumbai,21.91,75,1010,9.68
2022-05-22,Delhi,23.57,47,1023,4.23
2022-05-23,Bangalore,17.37,60,1010,5.98
2022-05-24,Chennai,36.69,81,1003,1.4
2022-05-25,Kolkata,32.31,53,1015,4.9
2022-05-26,Mumbai,37.12,55,1004,9.19
2022-05-27,Delhi,23.12,79,1007,5.4
2022-05-28,Bangalore,18.5,89,1012,7.16
2022-05-29,Chennai,38.68,57,1016,7.14
2022-05-30,Kolkata,34.61,40,1012,8.96
2022-05-31,Mumbai,16.31,65,1000,5.61
2022-06-01,Delhi,36.15,75,1009,4.12
2022-06-02,Bangalore,18.99,54,1017,3.37
2022-06-03,Chennai,27.68,86,1000,8.01
2022-06-04,Kolkata,31.92,86,1014,5.19
2022-06-05,Mumbai,31.9,70,1023,2.74
2022-06-06,Delhi,38.48,86,1015,1.7
2022-06-07,Bangalore,21.53,90,1020,8.79
2022-06-08,Chennai,38.99,90,1006,1.66
2022-06-09,Kolkata,32.96,84,1000,6.61
2022-06-10,Mumbai,37.53,89,1022,4.52
2022-06-11,Delhi,16.68,83,1017,7.31
2022-06-12,Bangalore,26.27,70,1004,2.69
2022-06-13,Chennai,29.41,44,1020,9.85
2022-06-14,Kolkata,35.64,75,1003,4.5
2022-06-15,Mumbai,18.82,45,1012,1.74
2022-06-16,Delhi,29.13,50,1022,8.52
2022-06-17,Bangalore,19.06,53,1000,6.72
2022-06-18,Chennai,16.43,80,1008,0.58
2022-06-19,Kolkata,34.3,55,1017,7.83
2022-06-20,Mumbai,31.12,68,1024,9.31
2022-06-21,Delhi,32.82,79,1008,9.2
2022-06-22,Bangalore,35.53,64,1017,1.16
2022-06-23,Chennai,15.0,49,1016,8.73
2022-06-24,Kolkata,18.89,72,1019,1.14
2022-06-25,Mumbai,33.62,89,1013,2.8
2022-06-26,Delhi,20.11,81,1002,5.53
2022-06-27,Bangalore,21.11,58,1006,9.12
2022-06-28,Chennai,22.34,82,1025,4.29
2022-06-29,Kolkata,39.56,71,1003,3.39
2022-06-30,Mumbai,17.55,78,1013,9.3
2022-07-01,Delhi,27.63,56,1002,6.9
2022-07-02,Bangalore,26.97,53,1007,8.45
2022-07-03,Chennai,38.24,50,1011,8.16
2022-07-04,Kolkata,21.75,42,1015,1.24
2022-07-05,Mumbai,15.3,79,1011,8.54
2022-07-06,Delhi,22.89,89,1011,4.43
2022-07-07,Bangalore,17.4,81,1016,6.4
2022-07-08,Chennai,39.97,84,1002,0.6
2022-07-09,Kolkata,37.71,82,1004,7.82
2022-07-10,Mumbai,30.45,53,1016,5.72
2022-07-11,Delhi,16.49,86,1004,3.12
2022-07-12,Bangalore,29.97,53,1007,6.69
2022-07-13,Chennai,26.04,48,1007,2.79
2022-07-14,Kolkata,26.93,53,1013,7.26
2022-07-15,Mumbai,16.3,47,1004,4.99
2022-07-16,Delhi,32.18,41,1014,7.16
2022-07-17,Bangalore,23.38,48,1003,4.46
2022-07-18,Chennai,35.06,83,1021,6.88
2022-07-19,Kolkata,27.62,75,1023,5.17
2022-07-20,Mumbai,25.88,78,1005,9.82
2022-07-21,Delhi,37.8,41,1003,8.86
2022-07-22,Bangalore,25.34,76,1021,3.74
2022-07-23,Chennai,30.76,86,1025,1.72
2022-07-24,Kolkata,18.2,61,1018,9.19
2022-07-25,Mumbai,18.35,48,1025,0.72
2022-07-26,Delhi,21.49,76,1025,1.67
2022-07-27,Bangalore,26.77,83,1000,2.87
2022-07-28,Chennai,22.0,52,1018,5.5
2022-07-29,Kolkata,19.06,54,1010,4.42
2022-07-30,Mumbai,33.8,89,1007,9.38
2022-07-31,Delhi,25.97,56,1023,6.73
2022-08-01,Bangalore,34.51,70,1012,0.56
2022-08-02,Chennai,36.57,81,1011,8.81
2022-08-03,Kolkata,21.12,40,1021,7.47
2022-08-04,Mumbai,23.62,83,1017,3.94
2022-08-05,Delhi,17.72,61,1008,2.2
2022-08-06,Bangalore,35.35,58,1011,7.14
2022-08-07,Chennai,33.19,48,1023,8.4
2022-08-08,Kolkata,31.63,54,1002,8.96
2022-08-09,Mumbai,30.78,48,1005,7.76
2022-08-10,Delhi,26.97,56,1003,3.25
2022-08-11,Bangalore,33.52,59,1012,7.45
2022-08-12,Chennai,37.36,51,1022,8.76
2022-08-13,Kolkata,36.12,62,1007,7.73
2022-08-14,Mumbai,20.72,70,1004,0.92
2022-08-15,Delhi,28.2,53,1015,0.82
2022-08-16,Bangalore,26.33,88,1007,7.19
2022-08-17,Chennai,23.08,86,1021,2.88
2022-08-18,Kolkata,18.0,48,1013,2.3
2022-08-19,Mumbai,35.53,87,1022,8.12
2022-08-20,Delhi,24.13,49,1012,1.25
2022-08-21,Bangalore,17.51,73,1000,6.96
2022-08-22,Chennai,22.73,80,1015,8.77
2022-08-23,Kolkata,34.51,49,1004,6.17
2022-08-24,Mumbai,18.89,77,1004,3.14
2022-08-25,Delhi,35.4,62,1003,6.06
2022-08-26,Bangalore,36.57,78,1013,9.93
2022-08-27,Chennai,37.47,47,1002,3.86
2022-08-28,Kolkata,29.43,43,1005,2.29
2022-08-29,Mumbai,20.56,55,1011,5.0
2022-08-30,Delhi,27.02,76,1015,1.48
2022-08-31,Bangalore,22.77,42,1021,5.91
2022-09-01,Chennai,38.27,86,1024,8.94
2022-09-02,Kolkata,34.83,75,1004,0.88
2022-09-03,Mumbai,22.29,66,1008,5.99
2022-09-04,Delhi,23.47,74,1022,3.61
2022-09-05,Bangalore,27.25,80,1005,6.67
2022-09-06,Chennai,17.67,50,1025,7.1
2022-09-07,Kolkata,37.56,65,1007,7.81
2022-09-08,Mumbai,23.52,64,1003,1.1
2022-09-09,Delhi,16.97,70,1003,9.68
2022-09-10,Bangalore,37.21,80,1000,7.63
2022-09-11,Chennai,39.94,80,1008,2.08
2022-09-12,Kolkata,38.57,61,1018,5.23
2022-09-13,Mumbai,37.43,61,1016,7.8
2022-09-14,Delhi,17.17,85,1021,5.54
2022-09-15,Bangalore,16.64,88,1019,5.97
2022-09-16,Chennai,31.59,53,1002,4.15
2022-09-17,Kolkata,38.0,61,1017,1.11
2022-09-18,Mumbai,22.15,60,1020,1.89
2022-09-19,Delhi,37.43,70,1009,5.66
2022-09-20,Bangalore,24.49,56,1000,6.78
2022-09-21,Chennai,33.6,73,1013,7.04
2022-09-22,Kolkata,21.1,48,1003,7.41
2022-09-23,Mumbai,30.56,53,1001,1.1
2022-09-24,Delhi,25.73,75,1021,9.03
2022-09-25,Bangalore,20.33,81,1000,8.35
2022-09-26,Chennai,15.26,80,1006,1.57
2022-09-27,Kolkata,34.81,77,1016,4.83
2022-09-28,Mumbai,23.9,83,1006,0.65
2022-09-29,Delhi,23.06,51,1003,3.49
2022-09-30,Bangalore,22.04,70,1023,7.91
2022-10-01,Chennai,20.42,87,1004,6.27
2022-10-02,Kolkata,37.52,89,1023,8.3
2022-10-03,Mumbai,29.66,58,1023,1.16
2022-10-04,Delhi,30.69,47,1000,6.43
2022-10-05,Bangalore,16.37,90,1000,4.67
2022-10-06,Chennai,31.38,89,1016,3.5
2022-10-07,Kolkata,27.19,88,1012,6.08
2022-10-08,Mumbai,24.55,54,1024,4.99
2022-10-09,Delhi,38.43,87,1022,6.79
2022-10-10,Bangalore,32.28,41,1004,1.57
2022-10-11,Chennai,38.81,69,1008,0.55
2022-10-12,Kolkata,15.33,58,1025,7.1
2022-10-13,Mumbai,23.69,88,1001,6.91
2022-10-14,Delhi,30.45,78,1014,9.23
2022-10-15,Bangalore,39.32,90,1007,7.67
2022-10-16,Chennai,38.79,67,1016,9.73
2022-10-17,Kolkata,25.07,82,1016,6.82
2022-10-18,Mumbai,19.82,59,1011,3.49
2022-10-19,Delhi,38.93,55,1012,2.78
2022-10-20,Bangalore,20.12,80,1013,9.96
2022-10-21,Chennai,26.4,72,1018,8.87
2022-10-22,Kolkata,39.5,53,1019,8.55
2022-10-23,Mumbai,17.02,62,1011,8.53
2022-10-24,Delhi,15.11,56,1020,6.95
2022-10-25,Bangalore,36.12,57,1010,3.85
2022-10-26,Chennai,35.93,62,1012,6.51
2022-10-27,Kolkata,39.45,40,1010,7.69
2022-10-28,Mumbai,39.38,63,1002,4.57
2022-10-29,Delhi,26.27,47,1011,4.89
2022-10-30,Bangalore,21.95,82,1007,4.7
2022-10-31,Chennai,36.03,89,1002,9.96
2022-11-01,Kolkata,39.33,70,1010,2.97
2022-11-02,Mumbai,31.49,43,1006,9.21
2022-11-03,Delhi,22.78,57,1006,1.11
2022-11-04,Bangalore,19.72,48,1002,7.02
2022-11-05,Chennai,34.11,50,1009,4.89
2022-11-06,Kolkata,37.95,47,1014,9.17
2022-11-07,Mumbai,18.38,75,1012,7.57
2022-11-08,Delhi,38.12,88,1002,6.4
2022-11-09,Bangalore,35.57,70,1023,4.35
2022-11-10,Chennai,22.73,70,1017,5.5
2022-11-11,Kolkata,21.07,41,1014,9.06
2022-11-12,Mumbai,25.64,67,1005,7.54
2022-11-13,Delhi,32.18,67,1013,4.71
2022-11-14,Bangalore,22.15,65,1021,2.63
2022-11-15,Chennai,17.52,73,1003,2.32
2022-11-16,Kolkata,18.37,74,1008,9.06
2022-11-17,Mumbai,23.62,46,1018,6.11
2022-11-18,Delhi,28.84,68,1016,2.05
2022-11-19,Bangalore,29.42,41,1002,8.32
2022-11-20,Chennai,19.55,65,1005,4.72
2022-11-21,Kolkata,39.5,84,1014,9.92
2022-11-22,Mumbai,26.06,41,1024,5.5
2022-11-23,Delhi,24.51,79,1019,8.21
2022-11-24,Bangalore,39.1,57,1009,4.6
2022-11-25,Chennai,27.18,81,1009,7.62
2022-11-26,Kolkata,31.55,74,1015,7.54
2022-11-27,Mumbai,34.58,43,1020,6.38
2022-11-28,Delhi,26.89,84,1001,8.53
2022-11-29,Bangalore,30.61,77,1013,6.04
2022-11-30,Chennai,24.88,49,1009,9.6
